
registered,project,id
2010-06-01 04:09:00,gcb,789
2010-06-02 17:22:00,limitob,790
2010-06-03 16:39:00,qualitytools,791
2010-06-04 01:30:00,rseedcalc,792
2010-06-09 19:57:00,backtest,794
2010-06-09 20:00:00,portfolio,795
2010-06-09 20:06:00,lancetiraq,796
2010-06-09 20:46:00,williams,797
2010-06-11 08:37:00,glogis,798
2010-06-11 16:10:00,cohortpower,799
2010-06-12 20:24:00,ordinal,800
2010-06-13 21:15:00,quantcombine,801
2010-06-13 22:41:00,ks-test,802
2010-06-14 22:56:00,netpro,803
2010-06-18 19:53:00,timewarp,804
2010-06-19 16:33:00,holidays,805
2010-06-19 16:45:00,safelib,806
2010-06-19 16:48:00,scriptests,807
2010-06-19 16:51:00,tabbedplots,808
2010-06-22 06:40:00,trackobjs,809
2010-06-22 12:07:00,decomp,810
2010-06-23 10:23:00,factominer,811
2010-06-23 10:26:00,factominergui,812
2010-06-23 20:10:00,vsa,813
2010-06-24 04:05:00,rsvgtipsdevice,814
2010-06-24 04:07:00,trip,815
2010-06-24 12:02:00,sensominer,816
2010-06-24 12:03:00,sensominergui,817
2010-06-25 06:17:00,mixomics,818
2010-06-25 15:25:00,bprop,819
2010-06-27 13:26:00,crimage,820
2010-06-28 01:35:00,rjython,821
2010-06-28 21:28:00,htsanalyzer,822
2010-06-28 23:06:00,rgsutil,823
2010-06-29 00:47:00,apl,824
2010-06-29 11:33:00,hts-analyzer,825
2010-06-29 17:27:00,gamboostlss,826
2010-07-03 09:26:00,rmediation,828
2010-07-04 21:29:00,idbg,829
2010-07-05 11:50:00,multdiff,830
2010-07-05 13:21:00,s4vd,831
2010-07-06 15:08:00,pglm,832
2010-07-06 16:50:00,actogram,833
2010-07-07 14:55:00,tau,834
2010-07-10 01:24:00,jjplot,835
2010-07-15 16:07:00,ffd,836
2010-07-15 19:54:00,fastr,838
2010-07-15 20:48:00,mosaic,839
2010-07-15 21:00:00,casad,840
2010-07-16 17:32:00,rneos,841
2010-07-21 18:17:00,arulesclassify,842
2010-07-25 02:46:00,rpython,843
2010-07-25 23:57:00,outbred,844
2010-07-26 00:13:00,hgwas,845
2010-07-27 19:16:00,curves-etc,846
2010-07-28 13:38:00,glmmadmb,847
2010-07-28 15:20:00,missmda,848
2010-07-29 21:57:00,rstarspan,849
2010-08-01 10:21:00,metasem,850
2010-08-05 09:40:00,ppstat,851
2010-08-05 14:24:00,realized,852
2010-08-06 04:47:00,metrology,853
2010-08-06 12:18:00,aemd,854
2010-08-09 03:28:00,seqcnv,855
2010-08-09 12:48:00,rangemapper,856
2010-08-09 22:16:00,eos,857
2010-08-11 12:02:00,compdataviz,858
2010-08-12 12:46:00,cfl,859
2010-08-16 15:34:00,gnetoolbox,860
2010-08-16 21:19:00,climstats,861
2010-08-17 09:38:00,lsaes,862
2010-08-17 23:13:00,soilwater,863
2010-08-20 10:09:00,clamix,864
2010-08-20 13:45:00,bayesr,865
2010-08-20 16:00:00,mpifarm,866
2010-08-23 22:04:00,unknownr,867
2010-08-23 22:33:00,ipoptr,868
2010-08-24 10:44:00,gograph,869
2010-08-24 19:22:00,tabular,871
2010-08-24 20:10:00,labeling,872
2010-08-25 11:45:00,hlikelihood,873
2010-08-30 04:19:00,imgur,874
2010-08-30 10:56:00,aiba,875
2010-08-31 22:18:00,expdes,876
2010-09-02 19:22:00,igir,877
2010-09-03 23:34:00,rpepxml,878
2010-09-04 05:45:00,shrink,879
2010-09-06 19:05:00,qfa,880
2010-09-07 14:17:00,massatchance,881
2010-09-09 18:44:00,bugs-examples,882
2010-09-10 08:18:00,dca,883
2010-09-12 13:09:00,rgdal,884
2010-09-13 10:05:00,qca,885
2010-09-15 18:07:00,logitnorm,886
2010-09-15 18:14:00,twsnowfall,887
2010-09-15 18:19:00,twdemc,888
2010-09-15 18:23:00,twkinresp,889
2010-09-16 13:48:00,metatest,890
2010-09-16 22:36:00,softclassval,891
2010-09-17 14:42:00,texmex,892
2010-09-19 05:40:00,qsardata,893
2010-09-20 09:18:00,predintervals,894
2010-09-20 22:52:00,nemo,895
2010-09-21 10:01:00,rtest,896
2010-09-22 00:15:00,semtools,897
2010-09-22 16:53:00,hafroassmt,898
2010-09-22 19:14:00,clusterds,899
2010-09-23 00:30:00,survey,900
2010-09-26 12:34:00,cart,901
2010-09-26 16:19:00,dirichletreg,902
2010-09-29 15:13:00,deducerscaling,903
2010-09-30 19:12:00,tmdl,904
2010-10-02 07:35:00,interate,905
2010-10-05 14:23:00,multcompview,908
2010-10-05 21:11:00,inference,909
2010-10-05 22:18:00,robustsurvival,910
2010-10-06 14:06:00,intergraph,911
2010-10-07 12:08:00,galois,912
2010-10-07 12:44:00,gof,913
2010-10-07 17:45:00,c3net,914
2010-10-09 04:03:00,gada,915
2010-10-12 21:26:00,vgwas,916
2010-10-13 14:02:00,ecomodtools,917
2010-10-14 03:19:00,indeptests,918
2010-10-14 12:22:00,rhrv,919
2010-10-14 20:50:00,simsurf,920
2010-10-15 20:04:00,stnn,921
2010-10-18 14:12:00,rdouban,922
2010-10-20 19:09:00,mzmatchr,923
2010-10-21 19:53:00,rgtk2extras,924
2010-10-23 00:06:00,newtonraphson,925
2010-10-23 00:47:00,day2day,926
2010-10-24 15:21:00,emov,927
2010-10-26 04:55:00,logopt,928
2010-10-26 16:24:00,centipede,929
2010-10-27 17:55:00,openrepgrid,930
2010-10-29 10:48:00,speedr,931
2010-10-30 00:25:00,rtm,932
2010-10-30 20:59:00,nloptr,933
2010-10-31 23:26:00,c3net2,934
2010-11-01 17:47:00,multxpert,935
2010-11-02 04:12:00,fmrisim,936
2010-11-03 08:18:00,mpmm,937
2010-11-03 10:48:00,r2scheme,938
2010-11-05 00:11:00,geoextras,939
2010-11-12 21:02:00,rbigquery,940
2010-11-13 22:58:00,ipeds,941
2010-11-15 15:58:00,klausur,942
2010-11-16 14:09:00,maptools,943
2010-11-17 16:01:00,sensr,944
2010-11-18 17:23:00,geo,945
2010-11-18 23:18:00,foreach,946
2010-11-18 23:26:00,domc,947
2010-11-19 16:44:00,apsrtable,948
2010-11-19 23:27:00,dosmp,950
2010-11-19 23:28:00,dosnow,951
2010-11-22 20:09:00,rms,952
2010-11-24 19:59:00,sampsurf,953
2010-11-26 17:34:00,learnprefs,954
2010-11-28 16:02:00,dataexpl,955
2010-11-29 03:43:00,ecohydrology,956
2010-11-29 15:39:00,biclustgui,957
2010-12-01 14:09:00,mtcreator,959
2010-12-03 18:42:00,bmisc,960
2010-12-06 17:19:00,factoclass,961
2010-12-12 11:03:00,impactiv,962
2010-12-12 20:39:00,nea,963
2010-12-14 20:46:00,renjin,965
2010-12-16 07:17:00,niftir,966
2010-12-16 17:30:00,qualtrics,967
2010-12-16 21:35:00,yaletoolkit,968
2010-12-21 13:44:00,localgauss,969
2010-12-22 14:00:00,consensusmean,970
2010-12-22 14:13:00,multiasymptote,971
2010-12-28 08:13:00,crf,972
2011-01-06 09:05:00,gradientforest,973
2011-01-06 11:15:00,cureos,974
2011-01-07 18:53:00,genmoss,975
2011-01-09 00:59:00,snopgof,976
2011-01-10 15:35:00,gametheory,977
2011-01-11 19:54:00,fractalbrain,978
2011-01-12 10:06:00,rich,979
2011-01-12 18:41:00,shp2graph,980
2011-01-12 20:20:00,rcaline,981
2011-01-12 21:42:00,omearalab,982
2011-01-14 12:43:00,caper,983
2011-01-14 19:00:00,lmmlasso,984
2011-01-17 14:18:00,titanqc,985
2011-01-17 17:23:00,obssens,986
2011-01-17 17:25:00,blockrand,987
2011-01-17 17:29:00,pba,988
2011-01-17 20:50:00,partdsa,989
2011-01-18 17:54:00,pasmae,990
2011-01-18 18:07:00,sge,991
2011-01-18 20:27:00,bouhyd,992
2011-01-18 20:42:00,mspcm,993
2011-01-20 18:41:00,kza,994
2011-01-22 06:20:00,oem,995
2011-01-23 00:19:00,tsanalysis,996
2011-01-24 13:50:00,sads,997
2011-01-24 17:08:00,treerank,998
2011-01-26 15:30:00,rfitsio,999
2011-01-30 22:13:00,mirt,1000
2011-01-31 11:24:00,subdisc,1001
2011-02-01 00:21:00,ifctools,1002
2011-02-02 01:51:00,intcomp,1003
2011-02-02 06:33:00,icc,1004
2011-02-03 18:05:00,richoutput,1005
2011-02-05 20:18:00,ecovirtual,1006
2011-02-08 12:11:00,gamlss,1007
2011-02-10 04:33:00,mperm,1008
2011-02-11 11:45:00,dpeaqms,1009
2011-02-14 12:30:00,detsel,1010
2011-02-15 14:41:00,binomtools,1011
2011-02-17 18:26:00,agree,1012
2011-02-18 15:08:00,smfsb,1013
2011-02-18 21:53:00,rspatial,1014
2011-02-19 17:36:00,joris,1015
2011-02-22 21:08:00,finconductor,1016
2011-02-23 03:24:00,mvpartwrap,1017
2011-02-23 17:05:00,phylothuria,1018
2011-02-23 21:04:00,stacomir,1019
2011-02-24 16:49:00,rnavgraph,1020
2011-02-25 13:40:00,yasomi,1021
2011-02-25 16:11:00,rulebasedmodels,1022
2011-02-25 17:15:00,yarr,1023
2011-02-26 05:45:00,dossh,1024
2011-02-28 03:55:00,gridsvg,1025
2011-02-28 14:48:00,msgl,1026
2011-03-02 12:24:00,aflp,1027
2011-03-04 18:01:00,prodlim,1028
2011-03-07 17:18:00,psirusteam,1029
2011-03-07 19:54:00,rangecor,1030
2011-03-09 18:24:00,nem,1031
2011-03-10 14:46:00,batman,1032
2011-03-13 15:20:00,timelapse,1033
2011-03-14 18:35:00,optimist,1034
2011-03-16 12:37:00,hmmr,1035
2011-03-16 21:01:00,fusebox,1036
2011-03-17 12:09:00,ccafs-analogues,1037
2011-03-17 13:58:00,immunoassay,1038
2011-03-18 23:35:00,multilevelpsa,1039
2011-03-21 02:48:00,sbfac,1040
2011-03-21 14:20:00,evir,1041
2011-03-21 18:39:00,spcopula,1042
2011-03-23 00:29:00,rjavax,1043
2011-03-23 11:20:00,gwatoolbox,1044
2011-03-23 14:14:00,arrayhelpers,1045
2011-03-24 00:03:00,daewr,1046
2011-03-24 16:26:00,mirtest,1047
2011-03-24 21:11:00,sentiment,1048
2011-03-24 23:51:00,solar,1049
2011-03-30 08:37:00,mpc,1050
2011-03-31 21:22:00,griddebug,1051
2011-04-01 15:34:00,gsmart,1052
2011-04-04 16:59:00,plagrowanalysis,1053
2011-04-04 19:30:00,rweibo,1054
2011-04-06 06:05:00,treed,1055
2011-04-06 09:06:00,sqlitemap,1056
2011-04-06 21:30:00,nbpmatching,1057
2011-04-07 22:30:00,background,1058
2011-04-08 16:41:00,coefplot2,1059
2011-04-12 15:09:00,glmx,1060
2011-04-12 15:26:00,locallikelihood,1061
2011-04-14 20:46:00,warningsignals,1063
2011-04-15 02:09:00,spider,1065
2011-04-18 13:17:00,segpen,1068
2011-04-19 13:00:00,survgenesinter,1069
2011-04-19 20:26:00,mediation,1070
2011-04-20 10:23:00,soccer,1071
2011-04-21 03:25:00,metaqc,1072
2011-04-21 05:25:00,metapca,1073
2011-04-22 16:44:00,quadmod,1074
2011-04-24 12:39:00,citan,1075
2011-04-26 04:20:00,phyext,1076
2011-04-26 16:43:00,triangle,1077
2011-04-27 08:39:00,apim,1078
2011-04-28 01:06:00,mnbem,1079
2011-04-28 11:57:00,gnupg,1080
2011-04-28 13:50:00,ape,1081
2011-04-28 21:30:00,rqpd,1082
2011-04-30 19:48:00,punitroots,1083
2011-05-03 00:27:00,projectr,1084
2011-05-04 01:26:00,paralllogicreg,1085
2011-05-05 14:11:00,graviopt,1086
2011-05-06 22:32:00,necronomicode,1087
2011-05-08 23:37:00,evolmod,1088
2011-05-09 01:33:00,playitbyr,1089
2011-05-09 14:56:00,clusterpath,1090
2011-05-09 19:31:00,revoexts,1091
2011-05-10 09:45:00,lcmix,1092
2011-05-10 14:34:00,visualraster,1093
2011-05-10 22:54:00,mrzork1,1094
2011-05-11 15:44:00,glmmgs,1095
2011-05-12 03:16:00,tna-rna,1096
2011-05-12 17:07:00,rhealpix,1097
2011-05-13 18:31:00,hdf5,1098
2011-05-13 22:48:00,chnosz,1099
2011-05-13 23:05:00,amore,1100
2011-05-16 10:51:00,pdcluster,1101
2011-05-17 17:37:00,catdyn,1102
2011-05-18 10:28:00,missforest,1103
2011-05-18 21:01:00,mixvarselect,1104
2011-05-23 23:59:00,dplr,1105
2011-05-24 23:35:00,plotkml,1106
2011-05-25 12:42:00,statetrace,1107
2011-05-25 21:34:00,debug,1108
2011-05-25 21:48:00,lnar,1109
2011-05-26 10:52:00,svgmapping,1110
2011-05-30 18:43:00,factorplot,1111
2011-06-02 23:01:00,pxr,1112
2011-06-02 23:26:00,twsinstrument,1113
2011-06-06 19:09:00,mptinr,1114
2011-06-07 14:24:00,vegsoup,1116
2011-06-08 00:14:00,spse,1117
2011-06-08 05:22:00,inspectr,1118
2011-06-08 12:38:00,bayessurv,1119
2011-06-09 16:01:00,pim,1120
2011-06-10 14:13:00,gprepel,1121
2011-06-10 14:24:00,ddepn,1122
2011-06-11 00:09:00,cens,1123
2011-06-11 16:16:00,sirad,1124
2011-06-12 22:12:00,gsif,1125
2011-06-14 10:59:00,rwoag,1126
2011-06-14 16:51:00,phrapl,1127
2011-06-17 09:31:00,nmof,1128
2011-06-17 13:43:00,rastervis,1129
2011-06-17 15:35:00,addendum,1130
2011-06-20 08:02:00,eventstudies,1131
2011-06-21 14:24:00,dclusterm,1132
2011-06-23 09:05:00,ndvits,1133
2011-06-23 16:23:00,icpsrmsda,1134
2011-06-26 02:24:00,rgames,1135
2011-06-27 16:20:00,muste,1136
2011-06-28 15:57:00,power,1137
2011-06-29 13:41:00,pommes,1138
2011-06-29 21:50:00,fastknn,1140
2011-06-29 22:10:00,shikken,1141
2011-06-30 11:11:00,rivr,1142
2011-06-30 16:56:00,bioimagetools,1143
2011-07-01 02:21:00,sdafe,1145
2011-07-01 20:40:00,r2stats,1146
2011-07-03 17:02:00,ezsim,1147
2011-07-04 17:55:00,rbamtools,1148
2011-07-05 16:34:00,geometry,1149
2011-07-06 15:02:00,simdat,1150
2011-07-06 21:01:00,atelier,1151
2011-07-06 21:25:00,rumfpack,1152
2011-07-07 10:55:00,optmod,1153
2011-07-07 11:13:00,evolutionr,1154
2011-07-07 20:54:00,cnvmalta,1155
2011-07-07 23:01:00,cropcc,1156
2011-07-10 06:46:00,cans-works,1157
2011-07-10 15:54:00,rxkcd,1158
2011-07-11 02:21:00,asset,1159
2011-07-11 15:52:00,basta,1160
2011-07-12 18:52:00,demoniche,1161
2011-07-13 10:40:00,ggcluster,1162
2011-07-13 15:38:00,ouwie,1163
2011-07-15 14:14:00,snageo,1164
2011-07-18 09:47:00,osmar,1165
2011-07-19 12:11:00,saemix,1166
2011-07-20 00:58:00,exgraphs,1167
2011-07-21 23:06:00,kinship2,1168
2011-07-24 19:57:00,tskarber,1169
2011-07-26 05:46:00,ecoinf,1170
2011-07-27 04:07:00,multitable,1171
2011-07-27 18:36:00,betapart,1172
2011-08-01 03:33:00,cerrado,1173
2011-08-01 18:39:00,stat2data,1174
2011-08-02 10:18:00,rusquant,1175
2011-08-03 21:47:00,andeanbear,1176
2011-08-04 19:44:00,rcmdr-tms,1179
2011-08-05 14:23:00,gslcca,1180
2011-08-05 16:30:00,vpa,1181
2011-08-08 15:54:00,dryworkflow,1182
2011-08-08 19:53:00,factoranalytics,1183
2011-08-09 22:37:00,grimm,1184
2011-08-10 13:10:00,getmodis,1185
2011-08-10 16:27:00,meet,1186
2011-08-10 18:01:00,locclass,1187
2011-08-10 22:28:00,mscp,1188
2011-08-11 11:12:00,hypergsplines,1189
2011-08-11 12:02:00,euca2ools,1190
2011-08-11 18:05:00,fdrcn,1191
2011-08-12 08:57:00,cnf2freq,1192
2011-08-12 12:21:00,riskscore,1193
2011-08-12 20:19:00,mftsr,1194
2011-08-16 11:07:00,rmosek,1195
2011-08-17 12:52:00,geoglsm,1196
2011-08-17 22:46:00,ima,1197
2011-08-18 05:20:00,georglsm,1198
2011-08-18 16:24:00,rvowpalwabbit,1199
2011-08-19 11:26:00,easydb,1200
2011-08-19 11:34:00,rtanalyze,1201
2011-08-19 17:59:00,rnetlogo,1202
2011-08-20 05:36:00,starstools,1203
2011-08-20 16:19:00,brglm,1204
2011-08-23 12:41:00,widatagetter,1205
2011-08-23 17:36:00,pkpd,1206
2011-08-23 18:20:00,genridge,1207
2011-08-25 07:03:00,obssensitivity,1208
2011-08-25 21:04:00,bfa,1209
2011-08-27 11:27:00,foodweb,1210
2011-08-27 15:22:00,profilemodel,1211
2011-08-30 10:42:00,nsa,1212
2011-09-03 03:46:00,dlm,1213
2011-09-06 11:21:00,lsa,1214
2011-09-06 20:02:00,metrumrg,1215
2011-09-14 05:27:00,soniclength,1216
2011-09-17 03:58:00,phyloorchard,1217
2011-09-17 14:57:00,pa1,1218
2011-09-20 00:14:00,epidemics,1219
2011-09-23 10:18:00,betareg,1220
2011-09-24 19:08:00,lahman,1221
2011-09-26 07:04:00,corbi,1222
2011-09-26 16:13:00,semdiag,1223
2011-09-26 17:30:00,opc,1224
2011-09-26 23:39:00,mombf,1225
2011-09-28 17:28:00,phylooptim,1227
2011-09-29 14:37:00,xtable,1228
2011-10-07 17:24:00,sorvi,1229
2011-10-07 19:59:00,gwas-bin-tests,1230
2011-10-10 20:29:00,automater,1231
2011-10-10 23:38:00,dmrtools,1232
2011-10-11 10:51:00,casper,1233
2011-10-11 17:14:00,unitconversion,1234
2011-10-13 09:53:00,bubble,1235
2011-10-14 02:24:00,visualfields,1236
2011-10-14 02:28:00,opi,1237
2011-10-14 14:46:00,virtualcom,1238
2011-10-19 04:09:00,korean,1239
2011-10-19 22:22:00,doparallel,1240
2011-10-20 16:15:00,glsrob,1241
2011-10-21 15:31:00,dwd,1242
2011-10-23 09:48:00,pairtrading,1243
2011-10-25 13:02:00,prlogistic,1244
2011-10-25 19:59:00,calibfun,1245
2011-10-26 03:41:00,gnmf,1246
2011-10-27 22:40:00,dmd,1247
2011-10-28 18:21:00,parfm,1248
2011-10-29 22:57:00,rca,1249
2011-10-31 14:53:00,patchwork,1250
2011-11-01 06:33:00,forecast,1251
2011-11-02 23:53:00,modis,1252
2011-11-03 14:49:00,gpusim,1253
2011-11-04 14:59:00,rapophenia,1254
2011-11-04 16:05:00,rtop,1255
2011-11-04 18:46:00,synergizer,1256
2011-11-07 01:52:00,proteinevoutk20,1257
2011-11-07 13:38:00,rcwb,1258
2011-11-07 15:13:00,rstpm2,1259
2011-11-07 22:04:00,bmhyd,1260
2011-11-08 22:23:00,mmest,1261
2011-11-10 04:57:00,nadiv,1262
2011-11-11 13:38:00,pyramidlattice,1263
2011-11-11 22:14:00,toyrpkg,1264
2011-11-12 17:27:00,mies,1265
2011-11-14 18:17:00,lod,1266
2011-11-15 09:38:00,rweather,1267
2011-11-16 15:28:00,statrand,1268
2011-11-18 03:51:00,hwriterplus,1269
2011-11-18 11:40:00,rcppoctave,1270
2011-11-18 18:19:00,numericalecon,1271
2011-11-20 21:41:00,gridgraph,1272
2011-11-21 21:45:00,dendrometry,1273
2011-11-23 13:57:00,smcs4,1274
2011-11-25 09:45:00,spdynamic,1275
2011-11-25 21:17:00,landscape,1276
2011-11-26 17:10:00,tables,1277
2011-11-26 17:52:00,mqext,1278
2011-11-27 18:21:00,sparsegrid,1279
2011-11-27 23:49:00,events,1280
2011-11-28 14:56:00,coalescer,1281
2011-11-28 17:25:00,tea,1282
2011-11-29 14:02:00,smoothtest,1283
2011-11-30 11:57:00,eventhistory,1284
2011-12-01 20:52:00,rm-plot,1285
2011-12-03 11:40:00,simfms,1286
2011-12-05 21:42:00,wavetiling,1287
2011-12-07 16:56:00,brandpulscc,1288
2011-12-07 18:02:00,orsk,1289
2011-12-08 09:31:00,rehh,1290
2011-12-08 12:06:00,infer,1291
2011-12-08 21:17:00,dbframe,1292
2011-12-08 22:08:00,sbsa,1293
2011-12-09 19:43:00,ann,1294
2011-12-10 02:28:00,konlp,1295
2011-12-10 17:04:00,ipmpack,1296
2011-12-13 18:37:00,rgift,1297
2011-12-14 10:16:00,rsdmx,1298
2011-12-14 13:30:00,rds2,1299
2011-12-15 19:27:00,nbmb,1300
2011-12-16 14:50:00,bigrr,1301
2011-12-19 22:21:00,yaimpute,1302
2011-12-20 07:23:00,faoutlier,1303
2011-12-20 09:57:00,medrc,1304
2011-12-20 22:58:00,earlywarnings,1305
2011-12-21 12:15:00,party,1306
2011-12-22 16:06:00,o22gp,1307
2011-12-23 14:49:00,pcplex,1308
2011-12-28 20:00:00,geovec,1309
2011-12-29 15:57:00,corhmm,1310
2012-01-01 22:38:00,agrmt,1311
2012-01-01 23:17:00,polrep,1312
2012-01-02 10:20:00,bayessdeevol,1313
2012-01-02 19:06:00,accmass,1314
2012-01-04 11:50:00,pst,1315
2012-01-04 23:44:00,nwfscassmt,1316
2012-01-06 15:40:00,candlesticks,1317
2012-01-08 00:05:00,creditrisk,1318
2012-01-10 22:27:00,shd,1319
2012-01-12 13:49:00,rht,1321
2012-01-12 15:03:00,ctm,1322
2012-01-13 23:15:00,germplasm,1323
2012-01-14 09:19:00,jmr,1324
2012-01-17 16:38:00,soilr,1325
2012-01-18 17:07:00,eat,1326
2012-01-19 15:28:00,chemosensors,1327
2012-01-19 20:24:00,rplant,1328
2012-01-20 02:09:00,cgmimetic,1329
2012-01-20 04:30:00,nlsylinks,1330
2012-01-22 08:45:00,forai,1331
2012-01-24 06:42:00,frog,1332
2012-01-24 14:28:00,disco,1333
2012-01-25 12:07:00,mada,1334
2012-01-26 15:41:00,coin,1335
2012-02-12 00:43:00,exams,1337
2012-03-05 12:49:00,kmndirs,1341
2012-03-05 13:10:00,svgmaps,1342
2012-03-07 12:18:00,grainscape,1343
2012-03-12 12:11:00,piet,1344
2012-03-27 07:12:00,temproles,1346
2012-03-27 21:23:00,changepoints,1347
2012-03-27 22:48:00,r-tika,1348
2012-03-28 07:52:00,move,1349
2012-03-29 15:19:00,ihelp,1352
2012-03-29 19:40:00,neagui,1353
2012-03-30 16:36:00,jmotif,1354
2012-04-03 08:05:00,pkgmaker,1356
2012-04-03 11:32:00,discretemtp,1357
2012-04-07 09:14:00,sjemea,1358
2012-04-08 18:09:00,bgraph,1359
2012-04-09 01:23:00,repsych,1360
2012-04-10 12:11:00,crules,1362
2012-04-11 12:56:00,visualinferenc,1363
2012-04-12 06:39:00,rosenblatt1,1365
2012-04-12 13:27:00,lasr,1366
2012-04-12 20:51:00,olea,1367
2012-04-13 18:22:00,erp,1368
2012-04-17 10:24:00,rebmix,1369
2012-04-17 15:53:00,synchrony,1370
2012-04-18 08:12:00,dataset,1371
2012-04-18 14:21:00,melon,1372
2012-04-19 12:23:00,mvinfluence,1373
2012-04-19 21:18:00,biwavelet,1374
2012-04-22 18:16:00,truefx,1375
2012-04-23 16:53:00,imad,1376
2012-04-24 17:29:00,microdataes,1377
2012-04-25 23:03:00,hawkes,1378
2012-04-26 01:23:00,fassoc,1379
2012-04-26 14:34:00,qrm,1380
2012-04-29 17:51:00,wats,1381
2012-04-29 20:24:00,lbiassurv,1382
2012-04-30 05:48:00,momocs,1383
2012-04-30 07:14:00,mlfm,1384
2012-05-01 11:39:00,l2boost,1385
2012-05-02 12:23:00,oyster,1386
2012-05-02 12:37:00,guts,1387
2012-05-03 10:56:00,plotrix,1388
2012-05-04 15:02:00,subgroup,1389
2012-05-04 15:42:00,rasterhpc,1390
2012-05-07 16:37:00,damisc,1391
2012-05-08 08:44:00,econgeo,1392
2012-05-09 07:57:00,tldutils,1393
2012-05-09 18:25:00,qrnaseq,1394
2012-05-12 18:35:00,nlmeu,1395
2012-05-15 16:23:00,lqmm,1396
2012-05-17 10:43:00,somtools,1397
2012-05-18 01:13:00,klaic,1398
2012-05-18 05:57:00,mvabund,1399
2012-05-20 05:26:00,loa,1400
2012-05-21 20:19:00,gasstorage,1402
2012-05-22 09:20:00,fpt,1403
2012-05-24 08:21:00,uncertwebrtools,1404
2012-05-24 16:38:00,segmentor3isbac,1405
2012-05-29 15:59:00,ebs,1406
2012-05-31 09:07:00,frapo,1407
2012-05-31 14:32:00,highfrequency,1409
2012-05-31 18:33:00,multistate,1410
2012-06-01 12:37:00,c060,1411
2012-06-04 18:39:00,geospt,1413
2012-06-04 23:07:00,yplantqmc,1414
2012-06-05 19:21:00,ruler,1415
2012-06-06 05:19:00,rdatamining,1416
2012-06-08 08:56:00,koo,1417
2012-06-08 16:04:00,lir,1418
2012-06-10 16:44:00,senescer,1419
2012-06-11 00:00:00,texreg,1420
2012-06-13 03:11:00,sptimer,1421
2012-06-13 23:35:00,msap,1422
2012-06-15 11:06:00,lea,1423
2012-06-16 19:21:00,wanglee,1424
2012-06-19 13:39:00,rollingts,1425
2012-06-19 15:40:00,penalizedsvm,1426
2012-06-19 23:30:00,rexpokit,1427
2012-06-20 10:35:00,badger,1428
2012-06-22 18:10:00,r4ss,1429
2012-06-25 14:40:00,dorng,1430
2012-06-26 09:19:00,ucnr,1432
2012-06-27 09:44:00,lmertest,1433
2012-06-27 15:15:00,xmlschemareader,1435
2012-06-29 23:00:00,retistruct,1436
2012-06-30 15:25:00,r-temis,1437
2012-07-01 21:32:00,plantbreeding,1438
2012-07-02 05:01:00,ecdat,1439
2012-07-03 03:50:00,hw-pval,1440
2012-07-03 04:36:00,rshare,1441
2012-07-07 21:08:00,rts,1442
2012-07-07 21:23:00,mct,1443
2012-07-12 22:01:00,cracker,1444
2012-07-13 15:29:00,triangledist,1445
2012-07-16 20:09:00,simsem,1446
2012-07-18 10:30:00,ibmpm,1447
2012-07-23 07:22:00,pastis,1448
2012-07-26 12:50:00,nea2,1449
2012-07-26 13:10:00,afe,1450
2012-08-05 16:54:00,refund,1452
2012-08-07 17:32:00,fwi-fbp,1453
2012-08-08 23:59:00,familyassocqt,1454
2012-08-09 13:01:00,metamisc,1455
2012-08-09 23:53:00,modistools,1456
2012-08-10 08:48:00,mpmi,1457
2012-08-15 15:25:00,mapfastr,1458
2012-08-16 12:05:00,bigmlogit,1459
2012-08-21 02:39:00,ipeglim,1460
2012-08-22 01:29:00,vcf2geno,1461
2012-08-22 18:25:00,hgnchelper,1462
2012-08-23 10:39:00,pvar,1463
2012-08-24 12:48:00,seqgrapher,1464
2012-08-26 17:05:00,introcompfinr,1465
2012-08-29 03:01:00,rcademy,1466
2012-08-29 17:45:00,antitrust,1467
2012-08-31 12:26:00,dhclus,1468
2012-09-02 22:26:00,boostheaders,1469
2012-09-03 15:45:00,pawacc,1471
2012-09-06 16:34:00,metabr,1472
2012-09-07 07:56:00,peirce,1473
2012-09-07 09:09:00,poplab,1474
2012-09-07 15:23:00,nsn,1475
2012-09-10 02:59:00,logisticdx,1476
2012-09-10 13:41:00,hmeasure,1477
2012-09-10 18:11:00,frcc,1478
2012-09-12 10:13:00,bootfs,1479
2012-09-12 15:22:00,rrp,1480
2012-09-14 11:16:00,exlieberes,1481
2012-09-17 00:05:00,usdm,1482
2012-09-17 12:12:00,superbiclust,1483
2012-09-18 04:53:00,sqlsurvey,1484
2012-09-18 13:24:00,probsimplex,1485
2012-09-19 19:00:00,ibdata,1486
2012-09-25 07:52:00,gmwr,1487
2012-09-25 16:18:00,rppanalyzer,1488
2012-09-26 12:36:00,lba,1489
2012-09-26 16:46:00,mas3321,1490
2012-09-27 13:27:00,datastream2r,1491
2012-09-28 17:23:00,spatial-tools,1492
2012-10-01 20:42:00,cheminf,1493
2012-10-02 08:40:00,issb,1494
2012-10-02 09:00:00,multivarseg,1495
2012-10-04 02:57:00,nlsf-analysis,1496
2012-10-04 11:46:00,rworldmap,1497
2012-10-09 16:14:00,phangorn,1498
2012-10-10 01:11:00,speciesmix,1499
2012-10-11 13:36:00,r-ncl,1500
2012-10-14 14:09:00,nopp,1501
2012-10-15 21:04:00,ctds,1502
